time,t2m,d2m,strd,tp,sp,ssrd,Ws
18-Dec-2019 01:00:00,266.672099607807,265.098013705412,899643.587784018,8.08715491060208e-05,63557.4894511639,93096.5975004919,0.419240937396365
18-Dec-2019 02:00:00,267.325367250906,265.376537310722,1799478.08933286,0.000173296176655735,63613.2186174332,505696.310683165,0.134404421470953
18-Dec-2019 03:00:00,267.956108423553,265.812291983545,2734421.7405086,0.000294603500314766,63639.2255616922,1252672.56045046,0.342526383969608
18-Dec-2019 04:00:00,268.268475480483,266.526570261678,3609549.8034311,0.000427463902417491,63599.2863258659,2605602.99513222,0.683793781853015
18-Dec-2019 05:00:00,268.924746652976,267.296253773125,4493130.06904155,0.00056610084374209,63516.6213958998,4110572.84348343,0.87329274366903
18-Dec-2019 06:00:00,268.682962536794,266.722734736385,5331198.47402454,0.000814492030281971,63446.0311186253,5863433.04020875,0.880993421615844
18-Dec-2019 07:00:00,268.828633712382,266.68529876793,6160164.50688203,0.00119574361892461,63356.8644525945,7512179.29061694,0.654732002351218
18-Dec-2019 08:00:00,268.517768420149,266.487636854484,7013186.80892833,0.00142102864857707,63366.1526469727,8637601.47223536,0.558826229662632
18-Dec-2019 09:00:00,268.266973715787,265.929092205127,7853855.89166145,0.00187737524710385,63389.3731329182,9386230.32432515,0.439898458953466
18-Dec-2019 10:00:00,267.624218425565,265.693994323225,8703627.34652007,0.00198712949231916,63412.5936188638,9631366.33549509,0.0573343811150489
18-Dec-2019 11:00:00,267.148159016686,265.307655128764,9552098.46250363,0.00215464912975305,63458.105771317,9636324.14246257,0.250047818996733
18-Dec-2019 12:00:00,266.762205489614,264.651776961422,10325800.0931706,0.00227017991419021,63518.4790347754,9636324.14246257,0.31858470040423
18-Dec-2019 13:00:00,266.163001375599,263.916534540954,11154766.1260281,0.00252434763995196,63528.6960485914,9636324.14246257,0.627666265163277
18-Dec-2019 14:00:00,265.389592556758,262.974645574611,11957725.3813842,0.00279584498337929,63529.6248680293,9636324.14246257,0.896985080132942
18-Dec-2019 15:00:00,265.673426084449,262.038746363221,12656007.3572971,0.00331573351334652,63541.6995207209,9636324.14246257,0.870265004190155
18-Dec-2019 16:00:00,266.000810788347,261.601494251659,13447913.7322151,0.00381829242564816,63550.9877150992,9636324.14246257,0.798850605234417
18-Dec-2019 17:00:00,266.056376082128,261.328960401303,14232018.0738826,0.00424575632806568,63545.4147984722,9636324.14246257,0.857927796546168
18-Dec-2019 18:00:00,265.805581377766,261.001021317632,14949154.963484,0.00455191290682413,63530.5536874671,9636324.14246257,0.942193074433066
18-Dec-2019 19:00:00,264.97360373575,259.958803955828,15591522.3677689,0.00495049411313234,63493.4009099542,9636324.14246257,0.957701233972492
18-Dec-2019 20:00:00,264.581643149891,259.347848950632,16215685.0278028,0.00534329878021869,63483.1838961382,9636324.14246257,1.06975208522499
18-Dec-2019 21:00:00,264.30682021038,258.738391384175,16838547.3489616,0.00562634920208974,63466.4651462574,9636324.14246257,1.14850265088702
18-Dec-2019 22:00:00,264.182173740548,258.157385153744,17458808.9923703,0.00572455036886133,63450.6752158145,9636324.14246257,1.18626600105894
18-Dec-2019 23:00:00,264.309823739774,257.544932709811,18069968.2636534,0.00575920960419246,63461.8210490683,9636324.14246257,1.12034503290473
19-Dec-2019 00:00:00,264.375901386432,256.948952091997,18679177.026624,0.00578809230030175,63481.3262572626,9636324.14246257,1.13332434449819
19-Dec-2019 01:00:00,264.948073735905,256.598551427253,599915.477080248,0,63516.6213958998,213185.699601725,1.13629197080155
19-Dec-2019 02:00:00,266.83879548915,256.561115458797,1211724.91780096,0,63558.4182706017,1118811.77232844,0.982861931497113
19-Dec-2019 03:00:00,269.017856064176,259.382290041611,1827435.37514687,0,63571.4217427312,2726793.83211512,0.649575715879667
19-Dec-2019 04:00:00,270.331900173858,260.235830122399,2451598.03518075,0,63529.6248680293,4850938.68396075,0.343106253941774
19-Dec-2019 05:00:00,270.76440840653,261.342437349947,3099166.7949659,0,63429.3123687446,7245008.58181374,0.398170562675279
19-Dec-2019 06:00:00,270.913083111511,262.431075312635,3778593.85719027,0,63345.7186193406,9663316.64706331,0.44986368854792
19-Dec-2019 07:00:00,271.061757816493,262.82340426205,4509384.30497994,0,63254.6943144341,11675635.4084202,0.297941616971458
19-Dec-2019 08:00:00,270.728366053808,263.71737518877,5221970.00851861,0,63252.8366755585,13291329.6123785,0.131651218157056
19-Dec-2019 09:00:00,269.995504881779,264.216022288598,5969664.86168419,5.77653922184673e-06,63269.5554254393,14198057.4199869,0.214870364591173
19-Dec-2019 10:00:00,269.169534298551,264.650279522683,6810333.94441732,6.93184706622996e-05,63306.7082029521,14482305.0194558,0.0588570677397307
19-Dec-2019 11:00:00,268.336054891839,264.939285199161,7651003.02715044,0.000248391186539881,63345.7186193406,14486711.9589825,0.229522469614882
19-Dec-2019 12:00:00,267.828458424327,265.077049563077,8530032.10669815,0.000491005833857916,63407.0207022368,14486711.9589825,0.339585008334535
19-Dec-2019 13:00:00,267.398953721048,265.112988092795,9420764.2361215,0.000826045108725693,63437.671743685,14486711.9589825,0.420176982503247
19-Dec-2019 14:00:00,266.996480782312,265.115982970271,10291341.1129812,0.00109754245215302,63487.8279933273,14486711.9589825,0.579725078720627
19-Dec-2019 15:00:00,266.682611960685,265.086034195506,11152165.448278,0.00151345327612681,63512.9061181485,14486711.9589825,0.782669565302488
19-Dec-2019 16:00:00,266.676604901898,264.889869720799,12035745.7138884,0.00194669371776615,63537.9842429697,14486711.9589825,0.817932056680546
19-Dec-2019 17:00:00,266.361234315574,264.674238542495,12817899.5472434,0.00213154297286561,63521.2654930889,14486711.9589825,0.942241394457594
19-Dec-2019 18:00:00,265.074221970434,263.525703030277,13535686.6062823,0.00219508490430606,63451.6040352523,14486711.9589825,0.985674508421413
19-Dec-2019 19:00:00,262.675903749678,261.04444704104,14204710.9575061,0.00221241452197163,63320.6404945195,14486711.9589825,1.22426465593334
19-Dec-2019 20:00:00,261.937035518863,259.945327007184,14895190.9001686,0.00224129721808092,63285.3453558822,14486711.9589825,1.28066056237102
19-Dec-2019 21:00:00,261.01044670095,258.811765882348,15625981.3479583,0.00227017991419021,63215.6838980456,14486711.9589825,1.3701875505102
19-Dec-2019 22:00:00,258.906474360763,256.84562881906,16406184.6730006,0.00230483914952137,63149.7377179603,14486711.9589825,1.50292895119297
19-Dec-2019 23:00:00,260.098875530005,257.148111444181,17213695.1144195,0.0023683810809618,63142.3071624577,14486711.9589825,1.43043025094242
20-Dec-2019 00:00:00,261.507530815584,257.839928141241,18026406.9113386,0.00246080570851154,63148.8088985225,14486711.9589825,1.31634066909592
20-Dec-2019 01:00:00,263.100903158867,259.238535922742,805369.019341402,0.000179072715877582,63163.6700095276,143225.534616146,1.19605597468213
20-Dec-2019 02:00:00,265.147808440577,261.275052606726,1666843.52407566,0.000392804667086355,63202.6804259161,637353.629041854,0.953650366208947
20-Dec-2019 03:00:00,266.951427841408,263.632021180691,2502311.2513085,0.000577653922185811,63237.0467451155,1636076.29926907,0.728252124572065
20-Dec-2019 04:00:00,268.082256658083,264.930300566731,3296168.13453909,0.000716290863510383,63211.9686202943,3168589.51966185,0.374999718049784
20-Dec-2019 05:00:00,268.990824299634,265.938076837556,4021757.22682847,0.000802938951838278,63153.4529957116,5286674.82965834,0.325293836569242
20-Dec-2019 06:00:00,269.830310765134,266.992273709266,4755148.35236827,0.000843374726391261,63095.8661905667,7561206.49285093,0.329911770847847
20-Dec-2019 07:00:00,270.340910762039,266.951842863334,5480087.27522012,0.000849151265613135,63066.1439685564,9689758.28422321,0.359596158846733
20-Dec-2019 08:00:00,270.434020173239,267.38460265868,6177719.08169548,0.000854927804834982,63073.574524059,11393591.2787145,0.317311130106385
20-Dec-2019 09:00:00,270.012024293444,267.194427938926,6920212.57936078,0.000854927804834982,63113.5137598853,12420959.055865,0.348778013367312
20-Dec-2019 10:00:00,269.262643709751,266.856006784087,7677009.80465185,0.000860704344056856,63127.4460514526,12761395.1342987,0.270165775663551
20-Dec-2019 11:00:00,268.381107832742,266.366344316688,8415602.28569194,0.000866480883278703,63185.9616760354,12768005.5435887,0.427823170484522
20-Dec-2019 12:00:00,267.562646072997,265.650568599817,9167848.32492027,0.000866480883278703,63242.6196617425,12768005.5435887,0.611054970475331
20-Dec-2019 13:00:00,266.503901961768,264.67873085871,9930497.07514916,0.000883810500944271,63271.4130643149,12768005.5435887,0.803228229178502
20-Dec-2019 14:00:00,266.182524316657,264.127673403043,10698347.1808783,0.000924246275497281,63307.63702239,12768005.5435887,0.861936830819824
20-Dec-2019 15:00:00,265.478196673868,263.378954033931,11453844.0672943,0.000930022814719128,63304.8505640765,12768005.5435887,0.878734004960626
20-Dec-2019 16:00:00,264.419452562639,262.577824308981,12209991.1231479,0.000935799353941003,63281.630078131,12768005.5435887,1.07145215583346
20-Dec-2019 17:00:00,264.405936680368,262.210951818116,12958986.3151885,0.000953128971606571,63250.9790366829,12768005.5435887,1.08884818239218
20-Dec-2019 18:00:00,264.881996089247,262.456531771185,13782100.8231082,0.00098201166771586,63228.6873701751,12768005.5435887,1.01808075022359
20-Dec-2019 19:00:00,265.110264323157,262.378664956798,14606515.669903,0.0010744362952656,63199.8939676027,12768005.5435887,1.12211214755735
20-Dec-2019 20:00:00,265.077225499828,262.091156719059,15414026.1113218,0.00113797822670603,63131.1613292039,12768005.5435887,1.01977311072932
20-Dec-2019 21:00:00,265.413620791906,262.27534168386,16229338.585991,0.00118996707970276,63130.2325097661,12768005.5435887,0.982692810563682
20-Dec-2019 22:00:00,265.722984319443,262.523916514405,17059604.9577236,0.00127083862880878,63113.5137598853,12768005.5435887,0.925525074036444
20-Dec-2019 23:00:00,265.171836675725,262.20795694064,17889871.3294562,0.00138059287402406,63107.9408432584,12768005.5435887,1.00021501831603
